,side_effect,n_instance,auprc,auroc,ap
342,360.0,734.0,0.8311922584787014,0.8696814435286255,0.8337734449444264
343,361.0,6166.0,0.7319838353321947,0.7793378248975684,0.7329094423613662
344,362.0,784.0,0.8855636797351345,0.9070620908549891,0.8869405893707637
345,363.0,2374.0,0.840359161164518,0.868696238826109,0.841119515614984
346,364.0,3618.0,0.7694561734342349,0.8204368512110726,0.7708708232823402
347,365.0,3396.0,0.8012765020910073,0.8519290657439447,0.8023217226827217
348,366.0,1500.0,0.7824543361690937,0.82720947265625,0.7843686064326475
349,367.0,1208.0,0.7822060468864633,0.8258223062381852,0.7848692190476201
350,368.0,1304.0,0.821741289122131,0.8621323529411764,0.8230495760925824
351,369.0,3073.0,0.8295807762095325,0.863210047535994,0.8303994395952032
352,370.0,2562.0,0.8446697311826503,0.8641528925619835,0.845427343114606
353,371.0,690.0,0.854211422954225,0.8688595231255386,0.8562526705106259
354,372.0,414.0,0.8871349313656747,0.9021183345507668,0.8893624593939795
355,373.0,438.0,0.875315883830511,0.8730864197530864,0.8770182313905822
356,374.0,2149.0,0.7918745710724334,0.8476820597529445,0.7937189739452568
357,375.0,948.0,0.8503723651946896,0.8862517358919328,0.8568461972270016
358,376.0,1469.0,0.8116481309780147,0.8583760615286012,0.8130769261724486
359,377.0,1590.0,0.8221718146432851,0.86109026083693,0.8245386650080415
360,378.0,850.0,0.804114795352132,0.846938775510204,0.8065110791353362
361,379.0,405.0,0.8524365346863216,0.8891292590589508,0.8558293084516423
362,380.0,1337.0,0.8261361936643012,0.8679165915509885,0.8275121166908856
363,381.0,3548.0,0.7551560980572654,0.7949097469943189,0.7572986980410975
364,382.0,260.0,0.8499108853324626,0.9153125,0.8640587159967511
365,383.0,986.0,0.7186532046398022,0.8101881075621764,0.7277903259458202
366,384.0,744.0,0.7889934713634549,0.8408333333333333,0.7980855125100403
367,385.0,1766.0,0.8525656291633972,0.8747535834809049,0.8533584053735163
368,386.0,561.0,0.9002839963015254,0.9134722222222222,0.9015145776268697
369,387.0,1511.0,0.8838678709243537,0.8999841778410664,0.8846360526614296
