,side_effect,n_instance,auprc-0,auprc-1,auprc-2
396,414.0,1727.0,0.8144113087334343,0.8547110639447171,0.8550405570474927
397,415.0,508.0,0.8541587094781395,0.9005554404392306,0.9021062305485966
398,416.0,1742.0,0.806608429404897,0.8297881273414585,0.8311898927628874
399,417.0,2645.0,0.7795755970530063,0.8164894293142239,0.8166498743747617
400,418.0,1061.0,0.7932771000736256,0.8362542303308534,0.8383425803627576
401,419.0,1781.0,0.8033702981437005,0.8361123918633079,0.8364311218190926
402,420.0,727.0,0.8437247786557782,0.8665409222450404,0.8663697991661566
403,421.0,1729.0,0.8369733054237072,0.8584323285762344,0.859159940124447
404,423.0,4730.0,0.7857516515437022,0.8189451065032113,0.819865479747941
405,424.0,1488.0,0.769579146231357,0.7999953646936147,0.8018930538204937
406,425.0,290.0,0.8266657097558183,0.8803695611890017,0.8815893256767988
407,426.0,1508.0,0.7917096359614731,0.8308812005632434,0.8308007689950891
408,427.0,939.0,0.8511005270469658,0.8828708528917925,0.8836627351880906
409,428.0,399.0,0.8492940679024081,0.8820919199501693,0.8842860036690262
410,430.0,301.0,0.9084447801132498,0.9262677488122464,0.9290064773006977
411,431.0,2194.0,0.8231374134165559,0.8503185986347389,0.8513629906247587
412,433.0,526.0,0.8562466502289009,0.8933252227345626,0.895413834185237
413,434.0,1514.0,0.7931858802921703,0.8241914758978687,0.8239276778295295
414,435.0,740.0,0.8493100491716985,0.8809325963495522,0.8815015545010271
415,436.0,799.0,0.8066937871826073,0.845447057166312,0.8448218924216699
416,437.0,868.0,0.8428524054546215,0.8839490877838286,0.8838171049358429
417,439.0,223.0,0.8846294752227541,0.9172079470945713,0.9193729195466549
418,440.0,1715.0,0.8018001753746998,0.8429079229079501,0.8436922066741086
419,441.0,1660.0,0.8425790745660712,0.8742007256962459,0.8736486379651298
420,442.0,1090.0,0.8222015574850279,0.8599721753835868,0.8585254946716964
421,443.0,1493.0,0.8013468916751582,0.8383348980512848,0.839369290914249
422,444.0,1080.0,0.8207419651034497,0.8570016592274703,0.8561235821306692
423,446.0,2383.0,0.80165230124728,0.8329076327141919,0.8321828887583564
424,447.0,437.0,0.8294634643296713,0.866326901969685,0.8655180553880428
425,448.0,531.0,0.8427657403329678,0.8782569898305882,0.8784036653669589
426,449.0,2246.0,0.8071413649788396,0.8398791841357753,0.8399370324605125
427,450.0,428.0,0.8359717406971167,0.8963673586844295,0.8959133349660019
